master_name,duplicate_name,new_booth_num,duplicate_booth_num,name_jw_score,name_lv_score,booth_score,average_score
BELASARA,AURANGABAD,257.5,178.32075,0.55,0.3,0.0,0.28
BELASARA,AWAN,257.5,34.0,0.58333,0.25,0.0,0.28
BELASARA,BABHANADI,257.5,24.0,0.64815,0.33333,0.0,0.33
BELASARA,BADAVA,257.5,39.0,0.75,0.5,0.0,0.42
BELASARA,BADWA,257.5,40.0,0.65833,0.375,0.0,0.34
BELASARA,BAGAIYA,257.5,69.0,0.69048,0.375,0.0,0.36
BELASARA,BAGHOI,257.5,73.0,0.52778,0.25,0.0,0.26
BELASARA,BAGHOIKALA,257.5,72.0,0.63333,0.3,0.0,0.31
BELASARA,BAHUAARA,257.5,128.0,0.68333,0.5,0.0,0.39
BELASARA,BAHUARA,257.5,210.0,0.80179,0.5,0.0,0.43
BELASARA,BAJAR,257.5,280.0,0.79,0.5,3e-05,0.43
BELASARA,BAJITAPUR,257.5,115.0,0.64815,0.22222,0.0,0.29
BELASARA,BAKAN,257.5,63.0,0.65833,0.375,0.0,0.34
BELASARA,BALAKARAMA,257.5,231.0,0.67222,0.6,0.0,0.42
BELASARA,BALAPOKHAR,257.5,262.5,0.67222,0.4,0.89503,0.66
BELASARA,BANAHI,257.5,44.0,0.625,0.375,0.0,0.33
BELASARA,BARAI,257.5,308.5,0.65833,0.375,0.0,0.34
BELASARA,BARATAPUR,257.5,136.0,0.66019,0.33333,0.0,0.33
BELASARA,BASADIHA,257.5,246.0,0.775,0.375,0.1349,0.43
BELASARA,BATAVA,257.5,29.0,0.75,0.5,0.0,0.42
BELASARA,BEDHANI,257.5,297.0,0.60119,0.375,0.0,0.33
BELASARA,BELA,257.5,158.33333,0.9,0.5,0.0,0.47
BELI,6,82.0,71.0,0.0,0.0,0.16958,0.06
BELI,AJAB,82.0,313.5,0.0,0.0,0.0,0.0
BELI,AJANIYA,82.0,294.0,0.46429,0.14286,0.0,0.2
BELI,AKAUNA,82.0,109.5,0.0,0.0,0.0,0.0
BELI,ALAMPUR,82.0,57.0,0.46429,0.0,0.0,0.15
BELI,AURANGABAD,82.0,178.32075,0.0,0.0,0.0,0.0
BELI,AWAN,82.0,34.0,0.0,0.0,0.0,0.0
BELI,BABHANADI,82.0,24.0,0.4537,0.22222,0.0,0.23
BELI,BADAVA,82.0,39.0,0.47222,0.16667,0.0,0.21
BELI,BADWA,82.0,40.0,0.48333,0.2,0.0,0.23
BELI,BAGAIYA,82.0,69.0,0.59524,0.28571,0.0625,0.31
BELI,BAGHOI,82.0,73.0,0.61111,0.33333,0.36857,0.44
BELI,BAGHOIKALA,82.0,72.0,0.56667,0.2,0.25703,0.34
BELI,BAHUAARA,82.0,128.0,0.45833,0.125,0.0,0.19
BELI,BAHUARA,82.0,210.0,0.46429,0.14286,0.0,0.2
BELI,BAJAR,82.0,280.0,0.48333,0.2,0.0,0.23
BELI,BAJITAPUR,82.0,115.0,0.57407,0.22222,0.0,0.27
BELI,BAKAN,82.0,63.0,0.48333,0.2,0.00083,0.23
BELI,BALAKARAMA,82.0,231.0,0.56667,0.2,0.0,0.26
BELI,BALAPOKHAR,82.0,262.5,0.56667,0.2,0.0,0.26
BELI,BANAHI,82.0,44.0,0.61111,0.33333,0.0,0.31
BELI,BARAI,82.0,308.5,0.63333,0.4,0.0,0.34
BELI,BARATAPUR,82.0,136.0,0.4537,0.11111,0.0,0.19
BELI,BASADIHA,82.0,246.0,0.58333,0.25,0.0,0.28
BELI,BATAVA,82.0,29.0,0.47222,0.16667,0.0,0.21
BELI,BEDHANI,82.0,297.0,0.59524,0.42857,0.0,0.34
BELI,BELA,82.0,158.33333,0.88333,0.75,0.0,0.54
BELI,BELASARA,82.0,257.5,0.79583,0.375,0.0,0.39
BHAIROPUR,6,224.0,71.0,0.0,0.0,0.0,0.0
BHAIROPUR,AJAB,224.0,313.5,0.40741,0.11111,0.0,0.17
BHAIROPUR,AJANIYA,224.0,294.0,0.50265,0.11111,0.0,0.2
BHAIROPUR,AKAUNA,224.0,109.5,0.42593,0.11111,0.0,0.18
BHAIROPUR,ALAMPUR,224.0,57.0,0.58862,0.44444,0.0,0.34
BHAIROPUR,AURANGABAD,224.0,178.32075,0.47407,0.1,0.0,0.19
BHAIROPUR,AWAN,224.0,34.0,0.4537,0.11111,0.0,0.19
BHAIROPUR,BABHANADI,224.0,24.0,0.44444,0.11111,0.0,0.19
BHAIROPUR,BADAVA,224.0,39.0,0.51852,0.22222,0.0,0.25
BHAIROPUR,BADWA,224.0,40.0,0.54074,0.22222,0.0,0.25
BHAIROPUR,BAGAIYA,224.0,69.0,0.5873,0.22222,0.0,0.27
BHAIROPUR,BAGHOI,224.0,73.0,0.66296,0.33333,0.0,0.33
BHAIROPUR,BAGHOIKALA,224.0,72.0,0.55185,0.2,0.0,0.25
BHAIROPUR,BAHUAARA,224.0,128.0,0.56481,0.22222,0.0,0.26
BHAIROPUR,BAHUARA,224.0,210.0,0.58862,0.22222,0.03492,0.28
BHAIROPUR,BAJAR,224.0,280.0,0.64444,0.33333,0.0,0.33
BHAIROPUR,BAJITAPUR,224.0,115.0,0.8,0.55556,0.0,0.45
BHAIROPUR,BAKAN,224.0,63.0,0.54074,0.22222,0.0,0.25
BHAIROPUR,BALAKARAMA,224.0,231.0,0.54444,0.2,0.64171,0.46
BHAIROPUR,BALAPOKHAR,224.0,262.5,0.61852,0.3,0.0,0.31
BHAIROPUR,BANAHI,224.0,44.0,0.62037,0.22222,0.0,0.28
BHAIROPUR,BARAI,224.0,308.5,0.66481,0.33333,0.0,0.33
BHAIROPUR,BARATAPUR,224.0,136.0,0.8,0.44444,0.0,0.41
BHAIROPUR,BASADIHA,224.0,246.0,0.56944,0.22222,4e-05,0.26
BHAIROPUR,BATAVA,224.0,29.0,0.51852,0.22222,0.0,0.25
BHAIROPUR,BEDHANI,224.0,297.0,0.67196,0.11111,0.0,0.26
BHAIROPUR,BELA,224.0,158.33333,0.57407,0.11111,0.0,0.23
BHAIROPUR,BELASARA,224.0,257.5,0.56944,0.11111,0.0,0.23
BHAIROPUR,BELI,224.0,82.0,0.57407,0.22222,0.0,0.27
BHALUHARA,6,233.0,71.0,0.0,0.0,0.0,0.0
BHALUHARA,AJAB,233.0,313.5,0.40741,0.22222,0.0,0.21
BHALUHARA,AJANIYA,233.0,294.0,0.50265,0.22222,0.0,0.24
BHALUHARA,AKAUNA,233.0,109.5,0.61111,0.33333,0.0,0.31
BHALUHARA,ALAMPUR,233.0,57.0,0.67196,0.22222,0.0,0.3
BHALUHARA,AURANGABAD,233.0,178.32075,0.61481,0.2,0.0,0.27
BHALUHARA,AWAN,233.0,34.0,0.4537,0.22222,0.0,0.23
BHALUHARA,BABHANADI,233.0,24.0,0.63704,0.33333,0.0,0.32
BHALUHARA,BADAVA,233.0,39.0,0.73333,0.44444,0.0,0.39
BHALUHARA,BADWA,233.0,40.0,0.64444,0.33333,0.0,0.33
BHALUHARA,BAGAIYA,233.0,69.0,0.67196,0.33333,0.0,0.34
BHALUHARA,BAGHOI,233.0,73.0,0.5,0.33333,0.0,0.28
BHALUHARA,BAGHOIKALA,233.0,72.0,0.61852,0.3,0.0,0.31
BHALUHARA,BAHUAARA,233.0,128.0,0.81012,0.66667,0.0,0.49
BHALUHARA,BAHUARA,233.0,210.0,0.89048,0.66667,2e-05,0.52
BHALUHARA,BAJAR,233.0,280.0,0.77333,0.44444,0.0,0.41
BHALUHARA,BAJITAPUR,233.0,115.0,0.63704,0.22222,0.0,0.29
BHALUHARA,BAKAN,233.0,63.0,0.64444,0.33333,0.0,0.33
BHALUHARA,BALAKARAMA,233.0,231.0,0.73,0.5,1.0,0.74
BHALUHARA,BALAPOKHAR,233.0,262.5,0.75762,0.4,0.0,0.39
BHALUHARA,BANAHI,233.0,44.0,0.62037,0.33333,0.0,0.32
BHALUHARA,BARAI,233.0,308.5,0.64444,0.33333,0.0,0.33
BHALUHARA,BARATAPUR,233.0,136.0,0.75,0.22222,0.0,0.32
BHALUHARA,BASADIHA,233.0,246.0,0.66019,0.33333,0.0625,0.35
BHALUHARA,BATAVA,233.0,29.0,0.73333,0.44444,0.0,0.39
BHALUHARA,BEDHANI,233.0,297.0,0.5873,0.33333,0.0,0.31
BHALUHARA,BELA,233.0,158.33333,0.58333,0.33333,0.0,0.31
BHALUHARA,BELASARA,233.0,257.5,0.775,0.55556,0.0,0.44
BHALUHARA,BELI,233.0,82.0,0.57407,0.22222,0.0,0.27
BHALUHARA,BHAIROPUR,233.0,224.0,0.63704,0.33333,0.36857,0.45
BHARATHAULI,6,22.0,71.0,0.0,0.0,0.0,0.0
BHARATHAULI,AJAB,22.0,313.5,0.56313,0.18182,0.0,0.25
BHARATHAULI,AJANIYA,22.0,294.0,0.5671,0.18182,0.0,0.25
BHARATHAULI,AKAUNA,22.0,109.5,0.59091,0.27273,0.0,0.29
BHARATHAULI,ALAMPUR,22.0,57.0,0.56169,0.27273,0.0,0.28
BHARATHAULI,AURANGABAD,22.0,178.32075,0.58788,0.27273,0.0,0.29
BHARATHAULI,AWAN,22.0,34.0,0.56061,0.18182,0.10584,0.28
BHARATHAULI,BABHANADI,22.0,24.0,0.68182,0.36364,1.0,0.68
BHARATHAULI,BADAVA,22.0,39.0,0.67677,0.36364,0.00436,0.35
BHARATHAULI,BADWA,22.0,40.0,0.62424,0.27273,0.00195,0.3
BHARATHAULI,BAGAIYA,22.0,69.0,0.64502,0.36364,0.0,0.34
BHARATHAULI,BAGHOI,22.0,73.0,0.4798,0.36364,0.0,0.28
BHARATHAULI,BAGHOIKALA,22.0,72.0,0.60404,0.27273,0.0,0.29
BHARATHAULI,BAHUAARA,22.0,128.0,0.65404,0.27273,0.0,0.31
BHARATHAULI,BAHUARA,22.0,210.0,0.68975,0.27273,0.0,0.32
BHARATHAULI,BAJAR,22.0,280.0,0.63788,0.27273,0.0,0.3
BHARATHAULI,BAJITAPUR,22.0,115.0,0.60337,0.36364,0.0,0.32
BHARATHAULI,BAKAN,22.0,63.0,0.62424,0.27273,0.0,0.3
BHARATHAULI,BALAKARAMA,22.0,231.0,0.58485,0.27273,0.0,0.29
BHARATHAULI,BALAPOKHAR,22.0,262.5,0.65152,0.27273,0.0,0.31
BHARATHAULI,BANAHI,22.0,44.0,0.59343,0.45455,4e-05,0.35
BHARATHAULI,BARAI,22.0,308.5,0.74909,0.45455,0.0,0.4
BHARATHAULI,BARATAPUR,22.0,136.0,0.82424,0.54545,0.0,0.46
BHARATHAULI,BASADIHA,22.0,246.0,0.69318,0.36364,0.0,0.35
BHARATHAULI,BATAVA,22.0,29.0,0.69596,0.36364,0.64171,0.57
BHARATHAULI,BEDHANI,22.0,297.0,0.64502,0.36364,0.0,0.34
BHARATHAULI,BELA,22.0,158.33333,0.56061,0.18182,0.0,0.25
BHARATHAULI,BELASARA,22.0,257.5,0.62652,0.27273,0.0,0.3
BHARATHAULI,BELI,22.0,82.0,0.44697,0.27273,0.0,0.24
BHARATHAULI,BHAIROPUR,22.0,224.0,0.67003,0.36364,0.0,0.34
BHARATHAULI,BHALUHARA,22.0,233.0,0.8521,0.45455,0.0,0.44
BHARAVAR,6,125.0,71.0,0.0,0.0,0.0,0.0
BHARAVAR,AJAB,125.0,313.5,0.59722,0.25,0.0,0.28
BHARAVAR,AJANIYA,125.0,294.0,0.60119,0.25,0.0,0.28
BHARAVAR,AKAUNA,125.0,109.5,0.625,0.25,0.01314,0.3
BHARAVAR,ALAMPUR,125.0,57.0,0.49008,0.25,0.0,0.25
BHARAVAR,AURANGABAD,125.0,178.32075,0.63333,0.3,0.0,0.31
BHARAVAR,AWAN,125.0,34.0,0.58333,0.25,0.0,0.28
BHARAVAR,BABHANADI,125.0,24.0,0.66019,0.33333,0.0,0.33
BHARAVAR,BADAVA,125.0,39.0,0.8375,0.625,0.0,0.49
BHARAVAR,BADWA,125.0,40.0,0.65833,0.375,0.0,0.34
BHARAVAR,BAGAIYA,125.0,69.0,0.69048,0.375,0.0,0.36
BHARAVAR,BAGHOI,125.0,73.0,0.51389,0.25,0.0,0.25
BHARAVAR,BAGHOIKALA,125.0,72.0,0.64167,0.3,0.0,0.31
BHARAVAR,BAHUAARA,125.0,128.0,0.75,0.375,1.0,0.71
BHARAVAR,BAHUARA,125.0,210.0,0.78214,0.375,0.0,0.39
BHARAVAR,BAJAR,125.0,280.0,0.68333,0.5,0.0,0.39
BHARAVAR,BAJITAPUR,125.0,115.0,0.64815,0.33333,0.25703,0.41
BHARAVAR,BAKAN,125.0,63.0,0.65833,0.375,0.0,0.34
BHARAVAR,BALAKARAMA,125.0,231.0,0.64167,0.4,0.0,0.35
BHARAVAR,BALAPOKHAR,125.0,262.5,0.7375,0.4,0.0,0.38
BHARAVAR,BANAHI,125.0,44.0,0.63889,0.375,0.0,0.34
BHARAVAR,BARAI,125.0,308.5,0.79,0.5,0.0,0.43
BHARAVAR,BARATAPUR,125.0,136.0,0.825,0.55556,0.16958,0.52
BHARAVAR,BASADIHA,125.0,246.0,0.66667,0.25,0.0,0.31
BHARAVAR,BATAVA,125.0,29.0,0.8375,0.625,0.0,0.49
BHARAVAR,BEDHANI,125.0,297.0,0.60119,0.25,0.0,0.28
BHARAVAR,BELA,125.0,158.33333,0.58333,0.25,0.0,0.28
BHARAVAR,BELASARA,125.0,257.5,0.68333,0.375,0.0,0.35
BHARAVAR,BELI,125.0,82.0,0.45833,0.125,0.0,0.19
BHARAVAR,BHAIROPUR,125.0,224.0,0.8088,0.55556,0.0,0.45
BHARAVAR,BHALUHARA,125.0,233.0,0.825,0.55556,0.0,0.46
BHARAVAR,BHARATHAULI,125.0,22.0,0.85909,0.54545,0.0,0.47
BHARKUR,6,226.0,71.0,0.0,0.0,0.0,0.0
BHARKUR,AJAB,226.0,313.5,0.46429,0.14286,0.0,0.2
BHARKUR,AJANIYA,226.0,294.0,0.42857,0.14286,0.0,0.19
BHARKUR,AKAUNA,226.0,109.5,0.53968,0.14286,0.0,0.23
BHARKUR,ALAMPUR,226.0,57.0,0.61905,0.42857,0.0,0.35
BHARKUR,AURANGABAD,226.0,178.32075,0.46508,0.1,0.0,0.19
BHARKUR,AWAN,226.0,34.0,0.46429,0.14286,0.0,0.2
BHARKUR,BABHANADI,226.0,24.0,0.47619,0.33333,0.0,0.27
BHARKUR,BADAVA,226.0,39.0,0.53968,0.28571,0.0,0.28
BHARKUR,BADWA,226.0,40.0,0.5619,0.28571,0.0,0.28
BHARKUR,BAGAIYA,226.0,69.0,0.52381,0.14286,0.0,0.22
BHARKUR,BAGHOI,226.0,73.0,0.53175,0.28571,0.0,0.27
BHARKUR,BAGHOIKALA,226.0,72.0,0.57381,0.3,0.0,0.29
BHARKUR,BAHUAARA,226.0,128.0,0.64643,0.25,0.0,0.3
BHARKUR,BAHUARA,226.0,210.0,0.67619,0.28571,0.00923,0.32
BHARKUR,BAJAR,226.0,280.0,0.67619,0.42857,0.0,0.37
BHARKUR,BAJITAPUR,226.0,115.0,0.67196,0.33333,0.0,0.34
BHARKUR,BAKAN,226.0,63.0,0.67619,0.42857,0.0,0.37
BHARKUR,BALAKARAMA,226.0,231.0,0.57381,0.3,0.89503,0.59
BHARKUR,BALAPOKHAR,226.0,262.5,0.65714,0.4,0.0,0.35
BHARKUR,BANAHI,226.0,44.0,0.53968,0.28571,0.0,0.28
BHARKUR,BARAI,226.0,308.5,0.67619,0.42857,0.0,0.37
BHARKUR,BARATAPUR,226.0,136.0,0.78095,0.44444,0.0,0.41
BHARKUR,BASADIHA,226.0,246.0,0.5119,0.25,0.00033,0.25
BHARKUR,BATAVA,226.0,29.0,0.53968,0.28571,0.0,0.28
BHARKUR,BEDHANI,226.0,297.0,0.61905,0.14286,0.0,0.25
BHARKUR,BELA,226.0,158.33333,0.59524,0.14286,0.0,0.25
BHARKUR,BELASARA,226.0,257.5,0.60119,0.25,0.0,0.28
BHARKUR,BELI,226.0,82.0,0.46429,0.14286,0.0,0.2
BHARKUR,BHAIROPUR,226.0,224.0,0.88889,0.66667,1.0,0.85
BHARKUR,BHALUHARA,226.0,233.0,0.82963,0.44444,0.64171,0.64
BHARKUR,BHARATHAULI,226.0,22.0,0.83377,0.45455,0.0,0.43
BHARKUR,BHARAVAR,226.0,125.0,0.86786,0.625,0.0,0.5
BHARTHAULI,6,19.0,71.0,0.0,0.0,0.0,0.0
BHARTHAULI,AJAB,19.0,313.5,0.57222,0.2,0.0,0.26
BHARTHAULI,AJANIYA,19.0,294.0,0.49524,0.2,0.0,0.23
BHARTHAULI,AKAUNA,19.0,109.5,0.6,0.3,0.0,0.3
BHARTHAULI,ALAMPUR,19.0,57.0,0.57381,0.2,0.0,0.26
BHARTHAULI,AURANGABAD,19.0,178.32075,0.53333,0.1,0.0,0.21
BHARTHAULI,AWAN,19.0,34.0,0.56667,0.2,0.01845,0.26
BHARTHAULI,BABHANADI,19.0,24.0,0.61852,0.4,0.89503,0.64
BHARTHAULI,BADAVA,19.0,39.0,0.6,0.3,0.00033,0.3
BHARTHAULI,BADWA,19.0,40.0,0.63333,0.3,0.00013,0.31
BHARTHAULI,BAGAIYA,19.0,69.0,0.57619,0.3,0.0,0.29
BHARTHAULI,BAGHOI,19.0,73.0,0.60556,0.4,0.0,0.34
BHARTHAULI,BAGHOIKALA,19.0,72.0,0.62222,0.2,0.0,0.27
BHARTHAULI,BAHUAARA,19.0,128.0,0.67222,0.3,0.0,0.32
BHARTHAULI,BAHUARA,19.0,210.0,0.73714,0.3,0.0,0.35
BHARTHAULI,BAJAR,19.0,280.0,0.65,0.3,0.0,0.32
BHARTHAULI,BAJITAPUR,19.0,115.0,0.68519,0.3,0.0,0.33
BHARTHAULI,BAKAN,19.0,63.0,0.63333,0.3,0.0,0.31
BHARTHAULI,BALAKARAMA,19.0,231.0,0.51667,0.2,0.0,0.24
BHARTHAULI,BALAPOKHAR,19.0,262.5,0.51667,0.2,0.0,0.24
BHARTHAULI,BANAHI,19.0,44.0,0.74,0.4,0.0,0.38
BHARTHAULI,BARAI,19.0,308.5,0.76,0.5,0.0,0.42
BHARTHAULI,BARATAPUR,19.0,136.0,0.73,0.4,0.0,0.38
BHARTHAULI,BASADIHA,19.0,246.0,0.64167,0.3,0.0,0.31
BHARTHAULI,BATAVA,19.0,29.0,0.68889,0.4,0.25703,0.45
BHARTHAULI,BEDHANI,19.0,297.0,0.65714,0.4,0.0,0.35
BHARTHAULI,BELA,19.0,158.33333,0.56667,0.2,0.0,0.26
BHARTHAULI,BELASARA,19.0,257.5,0.55,0.2,0.0,0.25
BHARTHAULI,BELI,19.0,82.0,0.45,0.3,0.0,0.25
BHARTHAULI,BHAIROPUR,19.0,224.0,0.68519,0.4,0.0,0.36
BHARTHAULI,BHALUHARA,19.0,233.0,0.84481,0.5,0.0,0.45
BHARTHAULI,BHARATHAULI,19.0,22.0,0.96182,0.90909,1.0,0.96
BHARTHAULI,BHARAVAR,19.0,125.0,0.825,0.5,0.0,0.44
BHARTHAULI,BHARKUR,19.0,226.0,0.84286,0.5,0.0,0.45
BHATAKUR,6,318.0,71.0,0.0,0.0,0.0,0.0
BHATAKUR,AJAB,318.0,313.5,0.59722,0.25,0.93952,0.6
BHATAKUR,AJANIYA,318.0,294.0,0.5119,0.125,0.0,0.21
BHATAKUR,AKAUNA,318.0,109.5,0.625,0.25,0.0,0.29
BHATAKUR,ALAMPUR,318.0,57.0,0.69048,0.375,0.0,0.36
BHATAKUR,AURANGABAD,318.0,178.32075,0.48333,0.2,0.0,0.23
BHATAKUR,AWAN,318.0,34.0,0.58333,0.25,0.0,0.28
BHATAKUR,BABHANADI,318.0,24.0,0.56481,0.33333,0.0,0.3
BHATAKUR,BADAVA,318.0,39.0,0.625,0.375,0.0,0.33
BHATAKUR,BADWA,318.0,40.0,0.65833,0.25,0.0,0.3
BHATAKUR,BAGAIYA,318.0,69.0,0.60119,0.375,0.0,0.33
BHATAKUR,BAGHOI,318.0,73.0,0.51389,0.25,0.0,0.25
BHATAKUR,BAGHOIKALA,318.0,72.0,0.575,0.2,0.0,0.26
BHATAKUR,BAHUAARA,318.0,128.0,0.75,0.25,0.0,0.33
BHATAKUR,BAHUARA,318.0,210.0,0.78214,0.25,0.0,0.34
BHATAKUR,BAJAR,318.0,280.0,0.79,0.5,0.0,0.43
BHATAKUR,BAJITAPUR,318.0,115.0,0.825,0.55556,0.0,0.46
BHATAKUR,BAKAN,318.0,63.0,0.68333,0.375,0.0,0.35
BHATAKUR,BALAKARAMA,318.0,231.0,0.7375,0.4,0.0,0.38
BHATAKUR,BALAPOKHAR,318.0,262.5,0.7375,0.4,0.0,0.38
BHATAKUR,BANAHI,318.0,44.0,0.63889,0.375,0.0,0.34
BHATAKUR,BARAI,318.0,308.5,0.65833,0.375,0.30993,0.45
BHATAKUR,BARATAPUR,318.0,136.0,0.775,0.66667,0.0,0.48
BHATAKUR,BASADIHA,318.0,246.0,0.58333,0.25,0.0,0.28
BHATAKUR,BATAVA,318.0,29.0,0.75,0.5,0.0,0.42
BHATAKUR,BEDHANI,318.0,297.0,0.60119,0.25,0.00013,0.28
BHATAKUR,BELA,318.0,158.33333,0.58333,0.25,0.0,0.28
BHATAKUR,BELASARA,318.0,257.5,0.66667,0.25,0.0,0.31
BHATAKUR,BELI,318.0,82.0,0.45833,0.125,0.0,0.19
BHATAKUR,BHAIROPUR,318.0,224.0,0.66019,0.55556,0.0,0.41
BHATAKUR,BHALUHARA,318.0,233.0,0.825,0.44444,0.0,0.42
BHATAKUR,BHARATHAULI,318.0,22.0,0.85265,0.45455,0.0,0.44
BHATAKUR,BHARAVAR,318.0,125.0,0.825,0.625,0.0,0.48
BHATAKUR,BHARKUR,318.0,226.0,0.90833,0.75,0.0,0.55
BHATAKUR,BHARTHAULI,318.0,19.0,0.83417,0.5,0.0,0.44
BHATKUR,6,319.0,71.0,0.0,0.0,0.0,0.0
BHATKUR,AJAB,319.0,313.5,0.46429,0.14286,0.8409,0.48
BHATKUR,AJANIYA,319.0,294.0,0.42857,0.14286,0.0,0.19
BHATKUR,AKAUNA,319.0,109.5,0.53968,0.14286,0.0,0.23
BHATKUR,ALAMPUR,319.0,57.0,0.61905,0.42857,0.0,0.35
BHATKUR,AURANGABAD,319.0,178.32075,0.57619,0.1,0.0,0.23
BHATKUR,AWAN,319.0,34.0,0.46429,0.14286,0.0,0.2
BHATKUR,BABHANADI,319.0,24.0,0.47619,0.33333,0.0,0.27
BHATKUR,BADAVA,319.0,39.0,0.53968,0.28571,0.0,0.28
BHATKUR,BADWA,319.0,40.0,0.5619,0.28571,0.0,0.28
BHATKUR,BAGAIYA,319.0,69.0,0.52381,0.14286,0.0,0.22
BHATKUR,BAGHOI,319.0,73.0,0.53175,0.28571,0.0,0.27
BHATKUR,BAGHOIKALA,319.0,72.0,0.57381,0.3,0.0,0.29
BHATKUR,BAHUAARA,319.0,128.0,0.74179,0.25,0.0,0.33
BHATKUR,BAHUARA,319.0,210.0,0.76857,0.28571,0.0,0.35
BHATKUR,BAJAR,319.0,280.0,0.67619,0.42857,0.0,0.37
BHATKUR,BAJITAPUR,319.0,115.0,0.78095,0.44444,0.0,0.41
BHATKUR,BAKAN,319.0,63.0,0.67619,0.42857,0.0,0.37
BHATKUR,BALAKARAMA,319.0,231.0,0.65714,0.3,0.0,0.32
BHATKUR,BALAPOKHAR,319.0,262.5,0.65714,0.4,0.0,0.35
BHATKUR,BANAHI,319.0,44.0,0.53968,0.28571,0.0,0.28
BHATKUR,BARAI,319.0,308.5,0.5619,0.28571,0.21022,0.35
BHATKUR,BARATAPUR,319.0,136.0,0.78095,0.55556,0.0,0.45
BHATKUR,BASADIHA,319.0,246.0,0.5119,0.25,0.0,0.25
BHATKUR,BATAVA,319.0,29.0,0.64286,0.42857,0.0,0.36
BHATKUR,BEDHANI,319.0,297.0,0.61905,0.14286,4e-05,0.25
BHATKUR,BELA,319.0,158.33333,0.59524,0.14286,0.0,0.25
BHATKUR,BELASARA,319.0,257.5,0.60119,0.25,0.0,0.28
BHATKUR,BELI,319.0,82.0,0.46429,0.14286,0.0,0.2
BHATKUR,BHAIROPUR,319.0,224.0,0.68995,0.55556,0.0,0.42
BHATKUR,BHALUHARA,319.0,233.0,0.82963,0.44444,0.0,0.42
BHATKUR,BHARATHAULI,319.0,22.0,0.82172,0.45455,0.0,0.43
BHATKUR,BHARAVAR,319.0,125.0,0.69048,0.5,0.0,0.4
BHATKUR,BHARKUR,319.0,226.0,0.93333,0.85714,0.0,0.6
BHATKUR,BHARTHAULI,319.0,19.0,0.83444,0.5,0.0,0.44
BHATKUR,BHATAKUR,319.0,318.0,0.975,0.875,1.0,0.95
BHEDIYA,6,132.0,71.0,0.0,0.0,0.0,0.0
BHEDIYA,AJAB,132.0,313.5,0.0,0.0,0.0,0.0
BHEDIYA,AJANIYA,132.0,294.0,0.61905,0.42857,0.0,0.35
BHEDIYA,AKAUNA,132.0,109.5,0.43651,0.14286,3e-05,0.19
BHEDIYA,ALAMPUR,132.0,57.0,0.0,0.0,0.0,0.0
BHEDIYA,AURANGABAD,132.0,178.32075,0.41429,0.1,0.0,0.17
BHEDIYA,AWAN,132.0,34.0,0.0,0.0,0.0,0.0
BHEDIYA,BABHANADI,132.0,24.0,0.5873,0.22222,0.0,0.27
BHEDIYA,BADAVA,132.0,39.0,0.64286,0.42857,0.0,0.36
BHEDIYA,BADWA,132.0,40.0,0.67619,0.42857,0.0,0.37
BHEDIYA,BAGAIYA,132.0,69.0,0.74286,0.57143,0.0,0.44
BHEDIYA,BAGHOI,132.0,73.0,0.64286,0.14286,0.0,0.26
BHEDIYA,BAGHOIKALA,132.0,72.0,0.65714,0.3,0.0,0.32
BHEDIYA,BAHUAARA,132.0,128.0,0.60119,0.375,0.97265,0.65
BHEDIYA,BAHUARA,132.0,210.0,0.61905,0.28571,0.0,0.3
BHEDIYA,BAJAR,132.0,280.0,0.44762,0.14286,0.0,0.2
BHEDIYA,BAJITAPUR,132.0,115.0,0.5873,0.22222,0.00436,0.27
BHEDIYA,BAKAN,132.0,63.0,0.44762,0.14286,0.0,0.2
BHEDIYA,BALAKARAMA,132.0,231.0,0.49524,0.2,0.0,0.23
BHEDIYA,BALAPOKHAR,132.0,262.5,0.49524,0.2,0.0,0.23
BHEDIYA,BANAHI,132.0,44.0,0.53968,0.14286,0.0,0.23
BHEDIYA,BARAI,132.0,308.5,0.5619,0.28571,0.0,0.28
BHEDIYA,BARATAPUR,132.0,136.0,0.50265,0.11111,0.97265,0.53
BHEDIYA,BASADIHA,132.0,246.0,0.60714,0.5,0.0,0.37
BHEDIYA,BATAVA,132.0,29.0,0.53968,0.28571,0.0,0.28
BHEDIYA,BEDHANI,132.0,297.0,0.81429,0.28571,0.0,0.37
BHEDIYA,BELA,132.0,158.33333,0.59524,0.42857,0.0,0.34
BHEDIYA,BELASARA,132.0,257.5,0.60119,0.25,0.0,0.28
BHEDIYA,BELI,132.0,82.0,0.75357,0.42857,0.0,0.39
BHEDIYA,BHAIROPUR,132.0,224.0,0.5873,0.22222,0.0,0.27
BHEDIYA,BHALUHARA,132.0,233.0,0.5873,0.33333,0.0,0.31
BHEDIYA,BHARATHAULI,132.0,22.0,0.5671,0.27273,0.0,0.28
BHEDIYA,BHARAVAR,132.0,125.0,0.60119,0.375,0.64171,0.54
BHEDIYA,BHARKUR,132.0,226.0,0.52381,0.28571,0.0,0.27
BHEDIYA,BHARTHAULI,132.0,19.0,0.57619,0.3,0.0,0.29
BHEDIYA,BHATAKUR,132.0,318.0,0.60119,0.25,0.0,0.28
BHEDIYA,BHATKUR,132.0,319.0,0.52381,0.28571,0.0,0.27
BIJAULI,6,234.0,71.0,0.0,0.0,0.0,0.0
